image,taken_on,period,tree,streetlight,storefront,run
0/20160919/5c44399458a254ea/cds-5c44399458a254ea-20160919-1534.raw/4/dr5rspk74bfq-dr5rspk74b13-cds-5c44399458a254ea-20160919-1534-49.jpg,2016-09-19 15:41:18-04:00,afternoon,2,0,2,efficientnet_train_images
0/20160702/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160702-1214.raw/3/dr5rspk6qysd-dr5rspk6x1q1-cds-63fa6a79d3217a87-20160702-1214-52.jpg,2016-07-02 12:20:34-04:00,morning,1,0,2,efficientnet_train_images
0/20160805/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160805-0952.raw/3/dr5rspk6j6yk-dr5rspk6wfkt-cds-63fa6a79d3217a87-20160805-0952-126.jpg,2016-08-05 10:00:10-04:00,morning,0,0,2,efficientnet_train_images
0/20160805/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160805-0952.raw/3/dr5rspk633nz-dr5rspk6gmvr-cds-63fa6a79d3217a87-20160805-0952-131.jpg,2016-08-05 10:00:42-04:00,morning,0,0,1,efficientnet_train_images
0/20161027/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20161027-0906.raw/3/dr5rspk75jqy-dr5rspk74b0x-cds-6fef7e6f017c3f89-20161027-0906-30.jpg,2016-10-27 09:09:24-04:00,morning,4,0,2,efficientnet_train_images
0/20161005/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20161005-0858.raw/3/dr5rspk73ydj-dr5rspk71n40-cds-6fef7e6f017c3f89-20161005-0858-49.jpg,2016-10-05 09:04:00-04:00,morning,2,0,3,efficientnet_train_images
0/20161005/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20161005-0858.raw/3/dr5rspk75gpz-dr5rspk6gt87-cds-6fef7e6f017c3f89-20161005-0858-48.jpg,2016-10-05 09:03:58-04:00,morning,1,0,0,efficientnet_train_images
0/20161004/774e09b0c084a069/cds-774e09b0c084a069-20161004-0953.raw/4/dr5rspk71m0k-dr5rspk71m1d-cds-774e09b0c084a069-20161004-0953-36.jpg,2016-10-04 09:55:14-04:00,morning,3,0,2,efficientnet_train_images
0/20161004/774e09b0c084a069/cds-774e09b0c084a069-20161004-0953.raw/4/dr5rspk7hs9e-dr5rspk6gu7x-cds-774e09b0c084a069-20161004-0953-34.jpg,2016-10-04 09:55:10-04:00,morning,2,0,0,efficientnet_train_images
0/20161007/774e09b0c084a069/cds-774e09b0c084a069-20161007-1633.raw/4/dr5rspk6txud-dr5rspk6twdy-cds-774e09b0c084a069-20161007-1633-84.jpg,2016-10-07 16:36:44-04:00,afternoon,2,0,2,efficientnet_train_images
0/20161104/79ddade2485edbde/cds-79ddade2485edbde-20161104-1151.raw/3/dr5rspk76ugx-dr5rspk71fz4-cds-79ddade2485edbde-20161104-1151-157.jpg,2016-11-04 11:58:50-04:00,morning,1,0,2,efficientnet_train_images
0/20160628/79ddade2485edbde/cds-79ddade2485edbde-20160628-1213.raw/3/dr5rspk71d8z-dr5rspk71evw-cds-79ddade2485edbde-20160628-1213-66.jpg,2016-06-28 12:17:10-04:00,morning,1,0,2,efficientnet_train_images
0/20161104/79ddade2485edbde/cds-79ddade2485edbde-20161104-1151.raw/3/dr5rspk73vk0-dr5rspk71jqw-cds-79ddade2485edbde-20161104-1151-158.jpg,2016-11-04 11:58:52-04:00,morning,2,1,1,efficientnet_train_images
0/20160919/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20160919-1534.raw/3/dr5rspk74ysb-dr5rspk743nu-cds-7c641b4cb6bb1253-20160919-1534-47.jpg,2016-09-19 15:40:56-04:00,afternoon,2,0,0,efficientnet_train_images
0/20160919/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20160919-1534.raw/3/dr5rspk7jm7v-dr5rspk6u6tk-cds-7c641b4cb6bb1253-20160919-1534-43.jpg,2016-09-19 15:40:38-04:00,afternoon,3,0,1,efficientnet_train_images
0/20160919/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20160919-1534.raw/3/dr5rspk74xmk-dr5rspk744nd-cds-7c641b4cb6bb1253-20160919-1534-45.jpg,2016-09-19 15:40:44-04:00,afternoon,3,0,2,efficientnet_train_images
0/20160930/8b82a42e5a149e22/cds-8b82a42e5a149e22-20160930-1446.raw/3/dr5rspk75ppg-dr5rspk748qm-cds-8b82a42e5a149e22-20160930-1446-62.jpg,2016-09-30 14:50:30-04:00,afternoon,0,0,1,efficientnet_train_images
0/20160930/8b82a42e5a149e22/cds-8b82a42e5a149e22-20160930-1446.raw/3/dr5rspk6yfwt-dr5rspk6wkh5-cds-8b82a42e5a149e22-20160930-1446-61.jpg,2016-09-30 14:50:28-04:00,afternoon,2,0,2,efficientnet_train_images
0/20160920/8b82a42e5a149e22/cds-8b82a42e5a149e22-20160920-0859.raw/3/dr5rspk7hxx1-dr5rspk6gube-cds-8b82a42e5a149e22-20160920-0859-100.jpg,2016-09-20 09:05:16-04:00,morning,2,0,2,efficientnet_train_images
0/20161019/a32b6ec5cde27e3a/cds-a32b6ec5cde27e3a-20161019-1128.raw/3/dr5rspk6ymfv-dr5rspk6twqe-cds-a32b6ec5cde27e3a-20161019-1128-108.jpg,2016-10-19 11:33:52-04:00,morning,0,0,0,efficientnet_train_images
0/20161019/a32b6ec5cde27e3a/cds-a32b6ec5cde27e3a-20161019-1128.raw/3/dr5rspk71z85-dr5rspk71s82-cds-a32b6ec5cde27e3a-20161019-1128-109.jpg,2016-10-19 11:33:54-04:00,morning,2,0,1,efficientnet_train_images
0/20160805/b6d8aab376c7ce54/cds-b6d8aab376c7ce54-20160805-0952.raw/4/dr5rspk6sd6m-dr5rspk6v0hw-cds-b6d8aab376c7ce54-20160805-0952-141.jpg,2016-08-05 10:00:18-04:00,morning,3,0,1,efficientnet_train_images
0/20160805/b6d8aab376c7ce54/cds-b6d8aab376c7ce54-20160805-0952.raw/4/dr5rspk6smm1-dr5rspk6uc64-cds-b6d8aab376c7ce54-20160805-0952-142.jpg,2016-08-05 10:00:28-04:00,morning,0,0,2,efficientnet_train_images
0/20160805/b6d8aab376c7ce54/cds-b6d8aab376c7ce54-20160805-0952.raw/4/dr5rspk6mjnx-dr5rspk6tvrm-cds-b6d8aab376c7ce54-20160805-0952-136.jpg,2016-08-05 09:59:50-04:00,morning,0,1,3,efficientnet_train_images
0/20161028/bd209a4b83760d6b/cds-bd209a4b83760d6b-20161028-0913.raw/4/dr5rspk6gjrv-dr5rspk6gq5j-cds-bd209a4b83760d6b-20161028-0913-125.jpg,2016-10-28 09:18:36-04:00,morning,0,0,1,efficientnet_train_images
0/20161104/bd209a4b83760d6b/cds-bd209a4b83760d6b-20161104-1152.raw/4/dr5rspk4xx0t-dr5rspk70yqk-cds-bd209a4b83760d6b-20161104-1152-155.jpg,2016-11-04 11:58:56-04:00,morning,2,0,1,efficientnet_train_images
0/20160628/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160628-1214.raw/4/dr5rspkdbpbg-dr5rspk6wfe5-cds-bd209a4b83760d6b-20160628-1214-48.jpg,2016-06-28 12:17:02-04:00,morning,0,0,1,efficientnet_train_images
0/20161011/c5732f31099d7452/cds-c5732f31099d7452-20161011-1343.raw/4/dr5rspk6gkv8-dr5rspk6gt95-cds-c5732f31099d7452-20161011-1343-77.jpg,2016-10-11 13:46:36-04:00,afternoon,0,0,1,efficientnet_train_images
0/20161011/c5732f31099d7452/cds-c5732f31099d7452-20161011-1343.raw/4/dr5rspk4x0xe-dr5rspk71jmy-cds-c5732f31099d7452-20161011-1343-84.jpg,2016-10-11 13:46:54-04:00,afternoon,3,0,1,efficientnet_train_images
0/20161011/c5732f31099d7452/cds-c5732f31099d7452-20161011-1343.raw/4/dr5rspk4wdch-dr5rspk70rz7-cds-c5732f31099d7452-20161011-1343-81.jpg,2016-10-11 13:46:46-04:00,afternoon,3,0,1,efficientnet_train_images
0/20161206/e08eacf5f70d94e7/cds-e08eacf5f70d94e7-20161206-1430.raw/4/dr5rspk7fb3b-dr5rspk71jsk-cds-e08eacf5f70d94e7-20161206-1430-67.jpg,2016-12-06 14:36:36-05:00,afternoon,2,0,1,efficientnet_train_images
0/20160930/e08eacf5f70d94e7/cds-e08eacf5f70d94e7-20160930-1446.raw/4/dr5rspk6vw9n-dr5rspk6v08f-cds-e08eacf5f70d94e7-20160930-1446-58.jpg,2016-09-30 14:50:28-04:00,afternoon,0,0,0,efficientnet_train_images
0/20160920/e08eacf5f70d94e7/cds-e08eacf5f70d94e7-20160920-0858.raw/4/dr5rspk75et7-dr5rspk6gnx3-cds-e08eacf5f70d94e7-20160920-0858-118.jpg,2016-09-20 09:05:16-04:00,morning,0,0,0,efficientnet_train_images
0/20161215/e5df139233770dec/cds-e5df139233770dec-20161215-1015.raw/4/dr5rspk6z45z-dr5rspk6we93-cds-e5df139233770dec-20161215-1015-2.jpg,2016-12-15 10:16:06-05:00,morning,4,0,1,efficientnet_train_images
0/20161215/e5df139233770dec/cds-e5df139233770dec-20161215-1005.raw/4/dr5rspk7rb4d-dr5rspk6wj5c-cds-e5df139233770dec-20161215-1005-140.jpg,2016-12-15 10:15:26-05:00,morning,0,0,1,efficientnet_train_images
0/20161215/e5df139233770dec/cds-e5df139233770dec-20161215-1005.raw/4/dr5rspk7p9b0-dr5rspk6wk3c-cds-e5df139233770dec-20161215-1005-141.jpg,2016-12-15 10:15:28-05:00,morning,0,0,3,efficientnet_train_images
0/20161005/ea91d096e3932939/cds-ea91d096e3932939-20161005-0901.raw/4/dr5rspk6wr4z-dr5rspk6whv7-cds-ea91d096e3932939-20161005-0901-36.jpg,2016-10-05 09:03:56-04:00,morning,0,0,0,efficientnet_train_images
0/20161027/ea91d096e3932939/cds-ea91d096e3932939-20161027-0907.raw/4/dr5rspk74377-dr5rspk743s8-cds-ea91d096e3932939-20161027-0907-29.jpg,2016-10-27 09:09:24-04:00,morning,0,0,1,efficientnet_train_images
0/20161005/ea91d096e3932939/cds-ea91d096e3932939-20161005-0901.raw/4/dr5rspk70t1u-dr5rspk70ybm-cds-ea91d096e3932939-20161005-0901-38.jpg,2016-10-05 09:04:00-04:00,morning,2,0,0,efficientnet_train_images
0/20160805/eb7787c410c46511/cds-eb7787c410c46511-20160805-1234.raw/3/dr5rspk74tbw-dr5rspk744nd-cds-eb7787c410c46511-20160805-1234-123.jpg,2016-08-05 12:41:44-04:00,morning,0,0,1,efficientnet_train_images
0/20160805/eb7787c410c46511/cds-eb7787c410c46511-20160805-1234.raw/3/dr5rspk7jb43-dr5rspk6v0hw-cds-eb7787c410c46511-20160805-1234-122.jpg,2016-08-05 12:41:42-04:00,morning,2,0,2,efficientnet_train_images
0/20161011/fdeb4f0c0eb1bc3c/cds-fdeb4f0c0eb1bc3c-20161011-1343.raw/3/dr5rspk6b8bf-dr5rspk71s5k-cds-fdeb4f0c0eb1bc3c-20161011-1343-76.jpg,2016-10-11 13:46:38-04:00,afternoon,0,0,1,efficientnet_train_images
0/20161011/fdeb4f0c0eb1bc3c/cds-fdeb4f0c0eb1bc3c-20161011-1343.raw/3/dr5rspk6dkeg-dr5rspk6gq3e-cds-fdeb4f0c0eb1bc3c-20161011-1343-75.jpg,2016-10-11 13:46:36-04:00,afternoon,0,0,2,efficientnet_train_images
0/20161011/fdeb4f0c0eb1bc3c/cds-fdeb4f0c0eb1bc3c-20161011-1343.raw/3/dr5rspk68r7p-dr5rspk71s3f-cds-fdeb4f0c0eb1bc3c-20161011-1343-77.jpg,2016-10-11 13:46:40-04:00,afternoon,0,0,0,efficientnet_train_images
0/20160706/fef3036e3fbdf4ec/cds-fef3036e3fbdf4ec-20160706-1023.raw/4/dr5rspk7j2zv-dr5rspk6uc4u-cds-fef3036e3fbdf4ec-20160706-1023-70.jpg,2016-07-06 10:27:38-04:00,morning,1,0,1,efficientnet_train_images
0/20170115/5c44399458a254ea/cds-5c44399458a254ea-20170115-1242.raw/4/dr5rsp7b9j8w-dr5rsp7b2q52-cds-5c44399458a254ea-20170115-1242-31.jpg,2017-01-15 12:45:16-05:00,morning,0,0,1,efficientnet_train_images
0/20160702/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160702-1259.raw/3/dr5rsp7b2y42-dr5rsp7b2u8n-cds-63fa6a79d3217a87-20160702-1259-46.jpg,2016-07-02 13:04:06-04:00,afternoon,3,0,4,efficientnet_train_images
0/20160927/774e09b0c084a069/cds-774e09b0c084a069-20160927-0934.raw/4/dr5rsp7b2kvx-dr5rsp7b2t8s-cds-774e09b0c084a069-20160927-0934-64.jpg,2016-09-27 09:36:14-04:00,morning,1,0,2,efficientnet_train_images
0/20160927/774e09b0c084a069/cds-774e09b0c084a069-20160927-0934.raw/4/dr5rsp7b273h-dr5rsp7b2mxu-cds-774e09b0c084a069-20160927-0934-62.jpg,2016-09-27 09:36:10-04:00,morning,1,0,1,efficientnet_train_images
0/20161004/774e09b0c084a069/cds-774e09b0c084a069-20161004-0943.raw/4/dr5rsp7b24qc-dr5rsp7b2t2w-cds-774e09b0c084a069-20161004-0943-154.jpg,2016-10-04 09:49:18-04:00,morning,1,0,0,efficientnet_train_images
0/20170115/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20170115-1242.raw/3/dr5rsp7b9wss-dr5rsp7b2u8y-cds-7c641b4cb6bb1253-20170115-1242-31.jpg,2017-01-15 12:45:16-05:00,morning,0,0,1,efficientnet_train_images
0/20161009/e5df139233770dec/cds-e5df139233770dec-20161009-0841.raw/4/dr5rsp7b2vmj-dr5rsp7b2u7f-cds-e5df139233770dec-20161009-0841-56.jpg,2016-10-09 08:44:16-04:00,morning,1,0,1,efficientnet_train_images
0/20170120/19919ff6db95782d/cds-19919ff6db95782d-20170120-1112.raw/4/dr5rsp791bf6-dr5rsp794544-cds-19919ff6db95782d-20170120-1112-117.jpg,2017-01-20 11:19:52-05:00,morning,0,0,1,efficientnet_train_images
0/20170120/19919ff6db95782d/cds-19919ff6db95782d-20170120-1112.raw/4/dr5rsp78tm59-dr5rsp78tx7d-cds-19919ff6db95782d-20170120-1112-118.jpg,2017-01-20 11:19:54-05:00,morning,2,0,2,efficientnet_train_images
0/20161226/1ccda49b184cb0ef/cds-1ccda49b184cb0ef-20161226-0916.raw/3/dr5rsp7dg27v-dr5rsp73rkh2-cds-1ccda49b184cb0ef-20161226-0916-75.jpg,2016-12-26 09:24:18-05:00,morning,0,0,2,efficientnet_train_images
0/20161226/1ccda49b184cb0ef/cds-1ccda49b184cb0ef-20161226-0916.raw/3/dr5rsp76nx6f-dr5rsp73sukt-cds-1ccda49b184cb0ef-20161226-0916-59.jpg,2016-12-26 09:23:00-05:00,morning,0,0,2,efficientnet_train_images
0/20161226/1ccda49b184cb0ef/cds-1ccda49b184cb0ef-20161226-0916.raw/3/dr5rsp7d2pdb-dr5rsp73td25-cds-1ccda49b184cb0ef-20161226-0916-80.jpg,2016-12-26 09:24:46-05:00,morning,0,0,2,efficientnet_train_images
0/20170312/5c44399458a254ea/cds-5c44399458a254ea-20170312-1136.raw/4/dr5rsp78mzqu-dr5rsp78wkr5-cds-5c44399458a254ea-20170312-1136-15.jpg,2017-03-12 11:37:52-04:00,morning,0,0,2,efficientnet_train_images
0/20170115/5c44399458a254ea/cds-5c44399458a254ea-20170115-1242.raw/4/dr5rsp79n56v-dr5rsp78v0v6-cds-5c44399458a254ea-20170115-1242-30.jpg,2017-01-15 12:45:14-05:00,morning,1,0,1,efficientnet_train_images
0/20170118/5c44399458a254ea/cds-5c44399458a254ea-20170118-0842.raw/4/dr5rsp79601u-dr5rsp791spw-cds-5c44399458a254ea-20170118-0842-36.jpg,2017-01-18 08:45:26-05:00,morning,0,0,2,efficientnet_train_images
0/20160702/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160702-1259.raw/3/dr5rsp78gemr-dr5rsp78gv5e-cds-63fa6a79d3217a87-20160702-1259-26.jpg,2016-07-02 13:01:10-04:00,afternoon,4,0,3,efficientnet_train_images
0/20160702/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160702-1259.raw/3/dr5rsp795855-dr5rsp78gqqv-cds-63fa6a79d3217a87-20160702-1259-39.jpg,2016-07-02 13:03:12-04:00,afternoon,4,0,3,efficientnet_train_images
0/20160702/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160702-1259.raw/3/dr5rsp73xfnh-dr5rsp73rkj0-cds-63fa6a79d3217a87-20160702-1259-17.jpg,2016-07-02 13:00:18-04:00,afternoon,0,1,1,efficientnet_train_images
0/20170214/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20170214-0821.raw/3/dr5rsp7fdzyq-dr5rsp78v0rw-cds-6fef7e6f017c3f89-20170214-0821-11.jpg,2017-02-14 08:22:30-05:00,morning,0,0,3,efficientnet_train_images
0/20170214/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20170214-0821.raw/3/dr5rsp7fczpu-dr5rsp78uh8p-cds-6fef7e6f017c3f89-20170214-0821-8.jpg,2017-02-14 08:22:08-05:00,morning,2,0,2,efficientnet_train_images
0/20170214/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20170214-0821.raw/3/dr5rsp7fdudc-dr5rsp78v2h4-cds-6fef7e6f017c3f89-20170214-0821-10.jpg,2017-02-14 08:22:20-05:00,morning,2,0,2,efficientnet_train_images
0/20160927/774e09b0c084a069/cds-774e09b0c084a069-20160927-0934.raw/4/dr5rsp78vf1t-dr5rsp78tx6f-cds-774e09b0c084a069-20160927-0934-58.jpg,2016-09-27 09:36:02-04:00,morning,2,0,3,efficientnet_train_images
0/20160927/774e09b0c084a069/cds-774e09b0c084a069-20160927-0934.raw/4/dr5rsp79606j-dr5rsp791spw-cds-774e09b0c084a069-20160927-0934-56.jpg,2016-09-27 09:35:58-04:00,morning,3,2,2,efficientnet_train_images
0/20160927/774e09b0c084a069/cds-774e09b0c084a069-20160927-0934.raw/4/dr5rsp78rx11-dr5rsp78x8mb-cds-774e09b0c084a069-20160927-0934-59.jpg,2016-09-27 09:36:04-04:00,morning,0,0,1,efficientnet_train_images
0/20160628/79ddade2485edbde/cds-79ddade2485edbde-20160628-1213.raw/3/dr5rsp794fsr-dr5rsp7948zf-cds-79ddade2485edbde-20160628-1213-113.jpg,2016-06-28 12:20:26-04:00,morning,0,0,2,efficientnet_train_images
0/20170308/79ddade2485edbde/cds-79ddade2485edbde-20170308-1208.raw/3/dr5rsp73n8t8-dr5rsp73rej7-cds-79ddade2485edbde-20170308-1208-94.jpg,2017-03-08 12:13:48-05:00,morning,1,0,1,efficientnet_train_images
0/20160817/79ddade2485edbde/cds-79ddade2485edbde-20160817-1531.raw/3/dr5rsp78wkmm-dr5rsp78wkw3-cds-79ddade2485edbde-20160817-1531-51.jpg,2016-08-17 15:35:04-04:00,afternoon,2,0,1,efficientnet_train_images
0/20161202/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20161202-1456.raw/3/dr5rsp78u7w6-dr5rsp78u7nf-cds-7c641b4cb6bb1253-20161202-1456-90.jpg,2016-12-02 15:06:12-05:00,afternoon,0,0,1,efficientnet_train_images
0/20170115/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20170115-1242.raw/3/dr5rsp795qbx-dr5rsp7948zf-cds-7c641b4cb6bb1253-20170115-1242-29.jpg,2017-01-15 12:45:12-05:00,morning,0,0,2,efficientnet_train_images
0/20170312/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20170312-1136.raw/3/dr5rsp7980p5-dr5rsp73rf9p-cds-7c641b4cb6bb1253-20170312-1136-16.jpg,2017-03-12 11:37:48-04:00,morning,0,0,1,efficientnet_train_images
0/20161222/8b82a42e5a149e22/cds-8b82a42e5a149e22-20161222-1033.raw/3/dr5rsp73myeh-dr5rsp73w090-cds-8b82a42e5a149e22-20161222-1033-122.jpg,2016-12-22 10:43:22-05:00,morning,0,0,1,efficientnet_train_images
0/20161222/8b82a42e5a149e22/cds-8b82a42e5a149e22-20161222-1033.raw/3/dr5rsp78rwup-dr5rsp78xb04-cds-8b82a42e5a149e22-20161222-1033-123.jpg,2016-12-22 10:43:28-05:00,morning,2,0,5,efficientnet_train_images
0/20161222/8b82a42e5a149e22/cds-8b82a42e5a149e22-20161222-1033.raw/3/dr5rsp7969b3-dr5rsp791gqq-cds-8b82a42e5a149e22-20161222-1033-73.jpg,2016-12-22 10:39:24-05:00,morning,3,0,1,efficientnet_train_images
0/20161122/b6d8aab376c7ce54/cds-b6d8aab376c7ce54-20161122-1058.raw/4/dr5rsp78qz74-dr5rsp78x4he-cds-b6d8aab376c7ce54-20161122-1058-9.jpg,2016-11-22 10:59:38-05:00,morning,2,0,0,efficientnet_train_images
0/20161122/b6d8aab376c7ce54/cds-b6d8aab376c7ce54-20161122-1058.raw/4/dr5rsp73sfyq-dr5rsp73t5cg-cds-b6d8aab376c7ce54-20161122-1058-7.jpg,2016-11-22 10:59:32-05:00,morning,1,0,1,efficientnet_train_images
0/20161122/b6d8aab376c7ce54/cds-b6d8aab376c7ce54-20161122-1058.raw/4/dr5rsp78gw9f-dr5rsp78gw49-cds-b6d8aab376c7ce54-20161122-1058-8.jpg,2016-11-22 10:59:36-05:00,morning,2,1,2,efficientnet_train_images
0/20160628/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160628-1214.raw/4/dr5rsp792015-dr5rsp7921mv-cds-bd209a4b83760d6b-20160628-1214-94.jpg,2016-06-28 12:19:46-04:00,morning,0,0,1,efficientnet_train_images
0/20160628/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160628-1214.raw/4/dr5rsp79381j-dr5rsp791md2-cds-bd209a4b83760d6b-20160628-1214-96.jpg,2016-06-28 12:19:50-04:00,morning,2,0,1,efficientnet_train_images
0/20160817/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160817-1532.raw/4/dr5rsp79n4kp-dr5rsp78v22q-cds-bd209a4b83760d6b-20160817-1532-45.jpg,2016-08-17 15:35:04-04:00,afternoon,0,0,2,efficientnet_train_images
0/20161024/c5732f31099d7452/cds-c5732f31099d7452-20161024-0830.raw/4/dr5rsp73pxcq-dr5rsp73rf9c-cds-c5732f31099d7452-20161024-0830-42.jpg,2016-10-24 08:32:32-04:00,morning,0,0,2,efficientnet_train_images
0/20161024/c5732f31099d7452/cds-c5732f31099d7452-20161024-0830.raw/4/dr5rsp7844zg-dr5rsp78u7nf-cds-c5732f31099d7452-20161024-0830-43.jpg,2016-10-24 08:32:34-04:00,morning,2,0,1,efficientnet_train_images
0/20161215/c5732f31099d7452/cds-c5732f31099d7452-20161215-1245.raw/4/dr5rsp7dugu9-dr5rsp792341-cds-c5732f31099d7452-20161215-1245-3.jpg,2016-12-15 12:46:44-05:00,morning,3,0,2,efficientnet_train_images
0/20161222/e08eacf5f70d94e7/cds-e08eacf5f70d94e7-20161222-1038.raw/4/dr5rsp795ew7-dr5rsp78gqcx-cds-e08eacf5f70d94e7-20161222-1038-51.jpg,2016-12-22 10:43:24-05:00,morning,0,0,2,efficientnet_train_images
0/20161222/e08eacf5f70d94e7/cds-e08eacf5f70d94e7-20161222-1038.raw/4/dr5rsp78wwkp-dr5rsp78wkr5-cds-e08eacf5f70d94e7-20161222-1038-52.jpg,2016-12-22 10:43:26-05:00,morning,0,0,2,efficientnet_train_images
0/20161222/e08eacf5f70d94e7/cds-e08eacf5f70d94e7-20161222-1038.raw/4/dr5rsp73z8f9-dr5rsp73qwqn-cds-e08eacf5f70d94e7-20161222-1038-3.jpg,2016-12-22 10:39:18-05:00,morning,1,0,0,efficientnet_train_images
0/20161009/e5df139233770dec/cds-e5df139233770dec-20161009-0841.raw/4/dr5rsp73xu3c-dr5rsp73rhub-cds-e5df139233770dec-20161009-0841-54.jpg,2016-10-09 08:44:12-04:00,morning,0,0,1,efficientnet_train_images
0/20161215/e5df139233770dec/cds-e5df139233770dec-20161215-1045.raw/4/dr5rsp78k389-dr5rsp78txd0-cds-e5df139233770dec-20161215-1045-48.jpg,2016-12-15 10:49:58-05:00,morning,0,0,1,efficientnet_train_images
0/20161009/e5df139233770dec/cds-e5df139233770dec-20161009-0841.raw/4/dr5rsp79hq5u-dr5rsp78gtug-cds-e5df139233770dec-20161009-0841-55.jpg,2016-10-09 08:44:14-04:00,morning,1,0,1,efficientnet_train_images
0/20161024/ea91d096e3932939/cds-ea91d096e3932939-20161024-0939.raw/4/dr5rsp78w7f0-dr5rsp78wkt9-cds-ea91d096e3932939-20161024-0939-16.jpg,2016-10-24 09:40:04-04:00,morning,1,0,2,efficientnet_train_images
0/20161024/ea91d096e3932939/cds-ea91d096e3932939-20161024-0939.raw/4/dr5rsp791e0k-dr5rsp791smk-cds-ea91d096e3932939-20161024-0939-15.jpg,2016-10-24 09:40:02-04:00,morning,2,0,1,efficientnet_train_images
0/20161024/ea91d096e3932939/cds-ea91d096e3932939-20161024-0852.raw/4/dr5rsp78wrh7-dr5rsp78wm07-cds-ea91d096e3932939-20161024-0852-49.jpg,2016-10-24 08:55:38-04:00,morning,0,0,1,efficientnet_train_images
0/20160708/fdeb4f0c0eb1bc3c/cds-fdeb4f0c0eb1bc3c-20160708-1544.raw/3/dr5rsp78qptg-dr5rsp78wegx-cds-fdeb4f0c0eb1bc3c-20160708-1544-107.jpg,2016-07-08 15:51:18-04:00,afternoon,0,0,2,efficientnet_train_images
0/20160708/fdeb4f0c0eb1bc3c/cds-fdeb4f0c0eb1bc3c-20160708-1544.raw/3/dr5rsp73mhgt-dr5rsp73t9gx-cds-fdeb4f0c0eb1bc3c-20160708-1544-105.jpg,2016-07-08 15:51:14-04:00,afternoon,1,1,2,efficientnet_train_images
0/20161024/fdeb4f0c0eb1bc3c/cds-fdeb4f0c0eb1bc3c-20161024-0830.raw/3/dr5rsp793ksv-dr5rsp790yvx-cds-fdeb4f0c0eb1bc3c-20161024-0830-29.jpg,2016-10-24 08:32:32-04:00,morning,2,0,1,efficientnet_train_images
0/20160825/13a07ea2578fefb5/cds-13a07ea2578fefb5-20160825-1532.raw/4/dr5rsp74770n-dr5rsp74hrp3-cds-13a07ea2578fefb5-20160825-1532-16.jpg,2016-08-25 15:33:20-04:00,afternoon,3,0,0,efficientnet_train_images
0/20160728/13a07ea2578fefb5/cds-13a07ea2578fefb5-20160728-1615.raw/4/dr5rsp745cze-dr5rsp745czf-cds-13a07ea2578fefb5-20160728-1615-90.jpg,2016-07-28 16:20:32-04:00,afternoon,1,0,0,efficientnet_train_images
0/20160825/13a07ea2578fefb5/cds-13a07ea2578fefb5-20160825-1532.raw/4/dr5rsp7174b4-dr5rsp716jsn-cds-13a07ea2578fefb5-20160825-1532-21.jpg,2016-08-25 15:33:34-04:00,afternoon,3,0,0,efficientnet_train_images
0/20170214/19919ff6db95782d/cds-19919ff6db95782d-20170214-1319.raw/4/dr5rsp74mu82-dr5rsp74mnmf-cds-19919ff6db95782d-20170214-1319-22.jpg,2017-02-14 13:21:42-05:00,afternoon,0,0,0,efficientnet_train_images
0/20161222/19919ff6db95782d/cds-19919ff6db95782d-20161222-1155.raw/4/dr5rsp70fyww-dr5rsp711k2s-cds-19919ff6db95782d-20161222-1155-37.jpg,2016-12-22 11:58:00-05:00,morning,2,1,0,efficientnet_train_images
0/20170120/19919ff6db95782d/cds-19919ff6db95782d-20170120-1112.raw/4/dr5rsp75h6ku-dr5rsp75jsnu-cds-19919ff6db95782d-20170120-1112-114.jpg,2017-01-20 11:19:42-05:00,morning,1,1,1,efficientnet_train_images
0/20161226/1ccda49b184cb0ef/cds-1ccda49b184cb0ef-20161226-0914.raw/3/dr5rsp74z15t-dr5rsp74y7ef-cds-1ccda49b184cb0ef-20161226-0914-5.jpg,2016-12-26 09:15:22-05:00,morning,0,0,2,efficientnet_train_images
