image,grey,hour,taken_on_short,period,machine_label,source,final_label
0/20170116/b6d8aab376c7ce54/cds-b6d8aab376c7ce54-20170116-0932.raw/4/dr5rsn6ut2ds-dr5rsn6uy3em-cds-b6d8aab376c7ce54-20170116-0932-45.jpg,163.93,9,2017-01-16 09:39:00,morning,day,machine,day
0/20170208/af6b56897db9da88/cds-af6b56897db9da88-20170208-1238.raw/3/dr5rsn9ptjmw-dr5rsn9ptnkb-cds-af6b56897db9da88-20170208-1238-28.jpg,163.93,12,2017-02-08 12:42:00,morning,day,machine,day
0/20170205/e5df139233770dec/cds-e5df139233770dec-20170205-1156.raw/4/dr5rsn1w4hu3-dr5rsn1tujd8-cds-e5df139233770dec-20170205-1156-51.jpg,163.93,12,2017-02-05 12:03:00,morning,day,machine,day
0/20160801/90e9ed36f13dd646/cds-90e9ed36f13dd646-20160801-0834.raw/3/dr5rsnrh6rvu-dr5rsnrhd1h5-cds-90e9ed36f13dd646-20160801-0834-85.jpg,163.93,8,2016-08-01 08:39:00,morning,day,machine,day
0/20160701/fef3036e3fbdf4ec/cds-fef3036e3fbdf4ec-20160701-1326.raw/4/dr5rsne4gxyb-dr5rsne532fy-cds-fef3036e3fbdf4ec-20160701-1326-26.jpg,163.93,13,2016-07-01 13:30:00,afternoon,day,machine,day
0/20160909/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160909-1144.raw/3/dr5rsnr3d2vb-dr5rsnr33x2m-cds-63fa6a79d3217a87-20160909-1144-74.jpg,163.93,11,2016-09-09 11:54:00,morning,day,machine,day
0/20160817/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160817-1532.raw/4/dr5rspj958y1-dr5rspj9ymdg-cds-bd209a4b83760d6b-20160817-1532-75.jpg,163.94,15,2016-08-17 15:36:00,afternoon,day,machine,day
0/20170205/1ccda49b184cb0ef/cds-1ccda49b184cb0ef-20170205-1245.raw/3/dr5rsn1wktrj-dr5rsn1wm6vb-cds-1ccda49b184cb0ef-20170205-1245-64.jpg,163.94,12,2017-02-05 12:54:00,morning,day,machine,day
0/20170119/e5df139233770dec/cds-e5df139233770dec-20170119-1137.raw/4/dr5rsn725w8t-dr5rsn72h795-cds-e5df139233770dec-20170119-1137-146.jpg,163.94,11,2017-01-19 11:46:00,morning,day,machine,day
0/20160702/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160702-1329.raw/3/dr5rsnzs3486-dr5rsnz7zv19-cds-63fa6a79d3217a87-20160702-1329-41.jpg,163.94,13,2016-07-02 13:35:00,afternoon,day,machine,day
0/20161107/b6d8aab376c7ce54/cds-b6d8aab376c7ce54-20161107-1523.raw/4/dr5rsnkpv7bj-dr5rsnkpwr97-cds-b6d8aab376c7ce54-20161107-1523-90.jpg,163.94,15,2016-11-07 15:28:00,afternoon,day,machine,day
0/20161002/5c44399458a254ea/cds-5c44399458a254ea-20161002-1623.raw/4/dr5rsn6vd8m9-dr5rsn6v647w-cds-5c44399458a254ea-20161002-1623-30.jpg,163.94,16,2016-10-02 16:27:00,afternoon,day,machine,day
0/20161221/79ddade2485edbde/cds-79ddade2485edbde-20161221-1215.raw/3/dr5rsnzsejmg-dr5rsnzebdnc-cds-79ddade2485edbde-20161221-1215-2.jpg,163.94,12,2016-12-21 12:15:00,morning,day,machine,day
0/20161231/5c44399458a254ea/cds-5c44399458a254ea-20161231-0923.raw/4/dr5rsn3kpuup-dr5rsn3s0h1x-cds-5c44399458a254ea-20161231-0923-107.jpg,163.95,9,2016-12-31 09:30:00,morning,day,machine,day
0/20160910/33f01c9134eaa6b5/cds-33f01c9134eaa6b5-20160910-1157.raw/4/dr5rsn4pkc8k-dr5rsn4pk8h0-cds-33f01c9134eaa6b5-20160910-1157-75.jpg,163.95,12,2016-09-10 12:04:00,morning,day,machine,day
0/20170116/b6d8aab376c7ce54/cds-b6d8aab376c7ce54-20170116-0932.raw/4/dr5rsn6ugmwu-dr5rsn6vh4c9-cds-b6d8aab376c7ce54-20170116-0932-8.jpg,163.95,9,2017-01-16 09:33:00,morning,day,machine,day
0/20161024/ea91d096e3932939/cds-ea91d096e3932939-20161024-0949.raw/4/dr5rsnjmu7wq-dr5rsnjmx2k8-cds-ea91d096e3932939-20161024-0949-2.jpg,163.95,9,2016-10-24 09:49:00,morning,day,machine,day
0/20161024/fdeb4f0c0eb1bc3c/cds-fdeb4f0c0eb1bc3c-20161024-0842.raw/3/dr5rsnhx67dk-dr5rsnhqxvrs-cds-fdeb4f0c0eb1bc3c-20161024-0842-30.jpg,163.95,8,2016-10-24 08:43:00,morning,day,machine,day
0/20160826/c5732f31099d7452/cds-c5732f31099d7452-20160826-0921.raw/4/dr5rsngh1zqg-dr5rsng5bvxe-cds-c5732f31099d7452-20160826-0921-74.jpg,163.95,9,2016-08-26 09:27:00,morning,day,machine,day
0/20170207/5c44399458a254ea/cds-5c44399458a254ea-20170207-1045.raw/4/dr5rsp11prbe-dr5rsp11wnsb-cds-5c44399458a254ea-20170207-1045-18.jpg,163.95,10,2017-02-07 10:48:00,morning,day,machine,day
0/20161226/e5df139233770dec/cds-e5df139233770dec-20161226-0854.raw/4/dr5rsp73ffe7-dr5rsp73ffvn-cds-e5df139233770dec-20161226-0854-87.jpg,163.95,9,2016-12-26 09:03:00,morning,day,machine,day
0/20160628/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160628-1227.raw/4/dr5rsnvns56w-dr5rsnvns695-cds-bd209a4b83760d6b-20160628-1227-33.jpg,163.95,12,2016-06-28 12:29:00,morning,day,machine,day
0/20160713/79ddade2485edbde/cds-79ddade2485edbde-20160713-1640.raw/3/dr5rsn6wjb1e-dr5rsn6tvkzh-cds-79ddade2485edbde-20160713-1640-12.jpg,163.95,16,2016-07-13 16:42:00,afternoon,day,machine,day
0/20160921/33f01c9134eaa6b5/cds-33f01c9134eaa6b5-20160921-1023.raw/4/dr5rsn7h2hn8-dr5rsn7h88r7-cds-33f01c9134eaa6b5-20160921-1023-44.jpg,163.96,10,2016-09-21 10:26:00,morning,day,machine,day
0/20170129/bd209a4b83760d6b/cds-bd209a4b83760d6b-20170129-0802.raw/4/dr5rsp7j1d1f-dr5rsp7j5hg6-cds-bd209a4b83760d6b-20170129-0802-55.jpg,163.96,8,2017-01-29 08:09:00,morning,day,machine,day
0/20160930/33f01c9134eaa6b5/cds-33f01c9134eaa6b5-20160930-1608.raw/4/dr5rsp309jpk-dr5rsp309x9y-cds-33f01c9134eaa6b5-20160930-1608-83.jpg,163.96,16,2016-09-30 16:17:00,afternoon,day,machine,day
0/20160702/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160702-1329.raw/3/dr5rsnzs2fxc-dr5rsnz7zv19-cds-63fa6a79d3217a87-20160702-1329-23.jpg,163.96,13,2016-07-02 13:32:00,afternoon,day,machine,day
0/20170112/bd209a4b83760d6b/cds-bd209a4b83760d6b-20170112-1406.raw/4/dr5rspq1mrsm-dr5rspqkz71s-cds-bd209a4b83760d6b-20170112-1406-58.jpg,163.96,14,2017-01-12 14:10:00,afternoon,day,machine,day
0/20170225/e5df139233770dec/cds-e5df139233770dec-20170225-0832.raw/4/dr5rsqbn0843-dr5rsnzx9ekt-cds-e5df139233770dec-20170225-0832-11.jpg,163.96,8,2017-02-25 08:33:00,morning,day,machine,day
0/20160801/90e9ed36f13dd646/cds-90e9ed36f13dd646-20160801-0834.raw/3/dr5rsnnnryed-dr5rsnnmgz5n-cds-90e9ed36f13dd646-20160801-0834-102.jpg,163.96,8,2016-08-01 08:39:00,morning,day,machine,day
0/20170208/af6b56897db9da88/cds-af6b56897db9da88-20170208-1157.raw/3/dr5rsn9pv88g-dr5rsn9ptx7s-cds-af6b56897db9da88-20170208-1157-8.jpg,163.96,11,2017-02-08 11:58:00,morning,day,machine,day
0/20160801/fdeb4f0c0eb1bc3c/cds-fdeb4f0c0eb1bc3c-20160801-0954.raw/3/dr5rsp3dwhpu-dr5rsp3dy8ny-cds-fdeb4f0c0eb1bc3c-20160801-0954-73.jpg,163.96,9,2016-08-01 09:56:00,morning,day,machine,day
0/20160819/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20160819-1513.raw/3/dr5rsnzj51dh-dr5rsnzj5w0z-cds-6fef7e6f017c3f89-20160819-1513-123.jpg,163.96,15,2016-08-19 15:19:00,afternoon,day,machine,day
0/20161002/5c44399458a254ea/cds-5c44399458a254ea-20161002-1623.raw/4/dr5rsn6vd8hx-dr5rsn6v64dh-cds-5c44399458a254ea-20161002-1623-29.jpg,163.96,16,2016-10-02 16:27:00,afternoon,day,machine,day
0/20161107/b6d8aab376c7ce54/cds-b6d8aab376c7ce54-20161107-1523.raw/4/dr5rsn7yr5zt-dr5rsnkn0tz5-cds-b6d8aab376c7ce54-20161107-1523-86.jpg,163.96,15,2016-11-07 15:28:00,afternoon,day,machine,day
0/20161128/bd209a4b83760d6b/cds-bd209a4b83760d6b-20161128-0817.raw/4/dr5rsp2cqbpc-dr5rsp2cnwjr-cds-bd209a4b83760d6b-20161128-0817-11.jpg,163.96,8,2016-11-28 08:18:00,morning,day,machine,day
0/20161108/e5df139233770dec/cds-e5df139233770dec-20161108-1500.raw/4/dr5rsp7tv15c-dr5rsp7tkh2y-cds-e5df139233770dec-20161108-1500-108.jpg,163.96,15,2016-11-08 15:06:00,afternoon,day,machine,day
0/20161027/ea91d096e3932939/cds-ea91d096e3932939-20161027-0907.raw/4/dr5rsp7x5mhr-dr5rsp7x4yu6-cds-ea91d096e3932939-20161027-0907-44.jpg,163.97,9,2016-10-27 09:10:00,morning,day,machine,day
0/20160628/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160628-0854.raw/4/dr5rsp0crpjr-dr5rsp0cpvnm-cds-bd209a4b83760d6b-20160628-0854-142.jpg,163.97,9,2016-06-28 09:01:00,morning,day,machine,day
0/20170218/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20170218-0821.raw/3/dr5rsnc8e0hd-dr5rsnc8e01v-cds-6fef7e6f017c3f89-20170218-0821-27.jpg,163.97,8,2017-02-18 08:24:00,morning,day,machine,day
0/20170125/c5732f31099d7452/cds-c5732f31099d7452-20170125-1045.raw/4/dr5rsp4zk8dm-dr5rsp4z7fwe-cds-c5732f31099d7452-20170125-1045-133.jpg,163.97,10,2017-01-25 10:53:00,morning,day,machine,day
0/20170116/b6d8aab376c7ce54/cds-b6d8aab376c7ce54-20170116-0932.raw/4/dr5rsn6ugmwy-dr5rsn6vh4c9-cds-b6d8aab376c7ce54-20170116-0932-7.jpg,163.97,9,2017-01-16 09:33:00,morning,day,machine,day
0/20170208/af6b56897db9da88/cds-af6b56897db9da88-20170208-1147.raw/3/dr5rsn9psyfj-dr5rsn9psvsw-cds-af6b56897db9da88-20170208-1147-6.jpg,163.97,11,2017-02-08 11:48:00,morning,day,machine,day
0/20160919/5c44399458a254ea/cds-5c44399458a254ea-20160919-1156.raw/4/dr5rsnfnkstx-dr5rsnfnde6e-cds-5c44399458a254ea-20160919-1156-14.jpg,163.97,11,2016-09-19 11:57:00,morning,day,machine,day
0/20170205/e5df139233770dec/cds-e5df139233770dec-20170205-1253.raw/4/dr5rsn1v0r13-dr5rsn1tg86r-cds-e5df139233770dec-20170205-1253-33.jpg,163.97,12,2017-02-05 12:58:00,morning,day,machine,day
0/20170112/bd209a4b83760d6b/cds-bd209a4b83760d6b-20170112-1216.raw/4/dr5rsncu03t2-dr5rsncgfd5x-cds-bd209a4b83760d6b-20170112-1216-57.jpg,163.97,12,2017-01-12 12:23:00,morning,day,machine,day
0/20160926/33f01c9134eaa6b5/cds-33f01c9134eaa6b5-20160926-1125.raw/4/dr5rsn4ph2he-dr5rsn4phgdp-cds-33f01c9134eaa6b5-20160926-1125-66.jpg,163.97,11,2016-09-26 11:29:00,morning,day,machine,day
0/20170203/bd209a4b83760d6b/cds-bd209a4b83760d6b-20170203-1207.raw/4/dr5rsnxgvj4g-dr5rsnxfbpbf-cds-bd209a4b83760d6b-20170203-1207-51.jpg,163.97,12,2017-02-03 12:14:00,morning,day,machine,day
0/20161202/e7f28d53fd3ba67c/cds-e7f28d53fd3ba67c-20161202-0332.raw/4/dr5rsnpwvzex-dr5rsnpxhmmm-cds-e7f28d53fd3ba67c-20161202-0332-19.jpg,163.97,9,2016-12-02 09:33:00,morning,day,machine,day
0/20170208/19919ff6db95782d/cds-19919ff6db95782d-20170208-1036.raw/4/dr5rspnz39tk-dr5rspnz1rp3-cds-19919ff6db95782d-20170208-1036-77.jpg,163.97,10,2017-02-08 10:42:00,morning,day,machine,day
0/20170228/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20170228-0930.raw/3/dr5rsn6qcmq9-dr5rsn6r4xe4-cds-6fef7e6f017c3f89-20170228-0930-59.jpg,163.97,9,2017-02-28 09:36:00,morning,day,machine,day
0/20161030/e08eacf5f70d94e7/cds-e08eacf5f70d94e7-20161030-1053.raw/4/dr5rsn32uxj5-dr5rsn33j1b1-cds-e08eacf5f70d94e7-20161030-1053-32.jpg,163.97,10,2016-10-30 10:56:00,morning,day,machine,day
0/20161108/1ccda49b184cb0ef/cds-1ccda49b184cb0ef-20161108-1520.raw/3/dr5rsnfnb2e6-dr5rsnfnd3wv-cds-1ccda49b184cb0ef-20161108-1520-12.jpg,163.98,15,2016-11-08 15:21:00,afternoon,day,machine,day
0/20161226/e5df139233770dec/cds-e5df139233770dec-20161226-1011.raw/4/dr5rsp74vqgw-dr5rsp74vzkp-cds-e5df139233770dec-20161226-1011-41.jpg,163.98,10,2016-12-26 10:14:00,morning,day,machine,day
0/20170120/19919ff6db95782d/cds-19919ff6db95782d-20170120-1307.raw/4/dr5rsnt6cqc3-dr5rsnt719vk-cds-19919ff6db95782d-20170120-1307-10.jpg,163.98,13,2017-01-20 13:08:00,afternoon,day,machine,day
0/20160830/e08eacf5f70d94e7/cds-e08eacf5f70d94e7-20160830-1539.raw/4/dr5rsp2f7yfu-dr5rsp2fedz9-cds-e08eacf5f70d94e7-20160830-1539-47.jpg,163.98,15,2016-08-30 15:44:00,afternoon,day,machine,day
0/20161026/e08eacf5f70d94e7/cds-e08eacf5f70d94e7-20161026-1125.raw/4/dr5rsp5fj7mb-dr5rsp5fj7n0-cds-e08eacf5f70d94e7-20161026-1125-160.jpg,163.98,11,2016-10-26 11:32:00,morning,day,machine,day
0/20170127/19919ff6db95782d/cds-19919ff6db95782d-20170127-0946.raw/4/dr5rsp4zt270-dr5rsp4zsdmt-cds-19919ff6db95782d-20170127-0946-86.jpg,163.98,9,2017-01-27 09:51:00,morning,day,machine,day
0/20160831/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160831-0858.raw/3/dr5rsn96sxmy-dr5rsn96vmt6-cds-63fa6a79d3217a87-20160831-0858-105.jpg,163.98,9,2016-08-31 09:03:00,morning,day,machine,day
0/20160826/fdeb4f0c0eb1bc3c/cds-fdeb4f0c0eb1bc3c-20160826-0921.raw/3/dr5rsp1bq4vt-dr5rsp1bmcv3-cds-fdeb4f0c0eb1bc3c-20160826-0921-61.jpg,163.98,9,2016-08-26 09:26:00,morning,day,machine,day
0/20160708/fdeb4f0c0eb1bc3c/cds-fdeb4f0c0eb1bc3c-20160708-1544.raw/3/dr5rsp78qptg-dr5rsp78wegx-cds-fdeb4f0c0eb1bc3c-20160708-1544-107.jpg,163.99,15,2016-07-08 15:51:00,afternoon,day,machine,day
0/20160906/8b82a42e5a149e22/cds-8b82a42e5a149e22-20160906-1631.raw/3/dr5rsn4ng063-dr5rsn4n6px7-cds-8b82a42e5a149e22-20160906-1631-17.jpg,163.99,16,2016-09-06 16:32:00,afternoon,day,machine,day
0/20170116/b6d8aab376c7ce54/cds-b6d8aab376c7ce54-20170116-0932.raw/4/dr5rsn6ugmwf-dr5rsn6vh4f3-cds-b6d8aab376c7ce54-20170116-0932-11.jpg,163.99,9,2017-01-16 09:34:00,morning,day,machine,day
0/20170208/af6b56897db9da88/cds-af6b56897db9da88-20170208-1238.raw/3/dr5rsn9ptjmu-dr5rsn9ptnkb-cds-af6b56897db9da88-20170208-1238-31.jpg,163.99,12,2017-02-08 12:43:00,morning,day,machine,day
0/20161005/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20161005-1516.raw/3/dr5rsn6w67nu-dr5rsn6w633u-cds-6fef7e6f017c3f89-20161005-1516-172.jpg,163.99,15,2016-10-05 15:25:00,afternoon,day,machine,day
0/20160817/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160817-1532.raw/4/dr5rsnxdzdng-dr5rsnxdz6zc-cds-bd209a4b83760d6b-20160817-1532-147.jpg,163.99,15,2016-08-17 15:40:00,afternoon,day,machine,day
0/20170312/e5df139233770dec/cds-e5df139233770dec-20170312-1035.raw/4/dr5rsnq3wg67-dr5rsnqufryd-cds-e5df139233770dec-20170312-1035-87.jpg,164.0,10,2017-03-12 10:40:00,morning,day,machine,day
0/20160903/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20160903-1622.raw/3/dr5rsn1p5jzv-dr5rsn1p8849-cds-6fef7e6f017c3f89-20160903-1622-7.jpg,164.0,16,2016-09-03 16:23:00,afternoon,day,machine,day
0/20160808/c5732f31099d7452/cds-c5732f31099d7452-20160808-1652.raw/4/dr5rspqkqp4y-dr5rspqkt1zz-cds-c5732f31099d7452-20160808-1652-30.jpg,164.0,16,2016-08-08 16:55:00,afternoon,day,machine,day
0/20160823/b6d8aab376c7ce54/cds-b6d8aab376c7ce54-20160823-1533.raw/4/dr5rsn7bzckc-dr5rsn7bxw49-cds-b6d8aab376c7ce54-20160823-1533-121.jpg,164.0,15,2016-08-23 15:39:00,afternoon,day,machine,day
0/20160626/79ddade2485edbde/cds-79ddade2485edbde-20160626-1555.raw/3/dr5rsp6cptyg-dr5rsp710crs-cds-79ddade2485edbde-20160626-1555-40.jpg,164.0,15,2016-06-26 15:57:00,afternoon,day,machine,day
0/20160904/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160904-1249.raw/4/dr5rsqb0xf9e-dr5rsqb23fpb-cds-bd209a4b83760d6b-20160904-1249-71.jpg,164.0,12,2016-09-04 12:57:00,morning,day,machine,day
0/20161011/fdeb4f0c0eb1bc3c/cds-fdeb4f0c0eb1bc3c-20161011-1343.raw/3/dr5rspr3gy0y-dr5rspr3ged8-cds-fdeb4f0c0eb1bc3c-20161011-1343-32.jpg,164.0,13,2016-10-11 13:44:00,afternoon,day,machine,day
0/20170208/af6b56897db9da88/cds-af6b56897db9da88-20170208-1137.raw/3/dr5rsn9pym34-dr5rsn9py98g-cds-af6b56897db9da88-20170208-1137-12.jpg,164.0,11,2017-02-08 11:39:00,morning,day,machine,day
0/20160702/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160702-1329.raw/3/dr5rsnzs3486-dr5rsnz7zv19-cds-63fa6a79d3217a87-20160702-1329-42.jpg,164.0,13,2016-07-02 13:35:00,afternoon,day,machine,day
0/20160831/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160831-0858.raw/3/dr5rsn6rcs8b-dr5rsn6r829c-cds-63fa6a79d3217a87-20160831-0858-125.jpg,164.0,9,2016-08-31 09:04:00,morning,day,machine,day
0/20160914/a32b6ec5cde27e3a/cds-a32b6ec5cde27e3a-20160914-1647.raw/3/dr5rsnt5uk0q-dr5rsnt5ezfg-cds-a32b6ec5cde27e3a-20160914-1647-96.jpg,164.0,16,2016-09-14 16:53:00,afternoon,day,machine,day
0/20170201/5c44399458a254ea/cds-5c44399458a254ea-20170201-1459.raw/4/dr5rsn6qxerx-dr5rsn6qxg2w-cds-5c44399458a254ea-20170201-1459-138.jpg,164.0,15,2017-02-01 15:09:00,afternoon,day,machine,day
0/20161114/19919ff6db95782d/cds-19919ff6db95782d-20161114-0841.raw/4/dr5rspqwk8r2-dr5rspqw6y96-cds-19919ff6db95782d-20161114-0841-79.jpg,164.0,8,2016-11-14 08:44:00,morning,day,machine,day
0/20161226/1ccda49b184cb0ef/cds-1ccda49b184cb0ef-20161226-1011.raw/3/dr5rsp5fhksw-dr5rsp5fhw4m-cds-1ccda49b184cb0ef-20161226-1011-40.jpg,164.0,10,2016-12-26 10:13:00,morning,day,machine,day
0/20161215/e5df139233770dec/cds-e5df139233770dec-20161215-1005.raw/4/dr5rspqmpyxx-dr5rspqmr2ep-cds-e5df139233770dec-20161215-1005-127.jpg,164.0,10,2016-12-15 10:14:00,morning,day,machine,day
0/20170207/5c44399458a254ea/cds-5c44399458a254ea-20170207-1012.raw/4/dr5rsp160q6c-dr5rsp13byq7-cds-5c44399458a254ea-20170207-1012-31.jpg,164.0,10,2017-02-07 10:15:00,morning,day,machine,day
0/20161211/eb7787c410c46511/cds-eb7787c410c46511-20161211-1410.raw/3/dr5rsnxsx64f-dr5rsnxu59e4-cds-eb7787c410c46511-20161211-1410-2.jpg,164.0,14,2016-12-11 14:10:00,afternoon,day,machine,day
0/20160805/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160805-0952.raw/3/dr5rsp36yrn4-dr5rsp37q0j3-cds-63fa6a79d3217a87-20160805-0952-167.jpg,164.0,10,2016-08-05 10:02:00,morning,day,machine,day
0/20161006/ea91d096e3932939/cds-ea91d096e3932939-20161006-1532.raw/4/dr5rsngm6w6n-dr5rsngm6v8y-cds-ea91d096e3932939-20161006-1532-15.jpg,164.01,15,2016-10-06 15:35:00,afternoon,day,machine,day
0/20170205/1ccda49b184cb0ef/cds-1ccda49b184cb0ef-20170205-1226.raw/3/dr5rsn1tgz6x-dr5rsn1tunkb-cds-1ccda49b184cb0ef-20170205-1226-63.jpg,164.01,12,2017-02-05 12:36:00,morning,day,machine,day
0/20170121/bd209a4b83760d6b/cds-bd209a4b83760d6b-20170121-1044.raw/4/dr5rsn3wr98c-dr5rsn9bx796-cds-bd209a4b83760d6b-20170121-1044-6.jpg,164.01,10,2017-01-21 10:45:00,morning,day,machine,day
0/20161029/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20161029-1023.raw/3/dr5rsnspx63q-dr5rsnspq3vy-cds-7c641b4cb6bb1253-20161029-1023-44.jpg,164.01,10,2016-10-29 10:26:00,morning,day,machine,day
0/20160917/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20160917-1411.raw/3/dr5rsn7rk13w-dr5rsn7rhxj1-cds-6fef7e6f017c3f89-20160917-1411-57.jpg,164.01,14,2016-09-17 14:14:00,afternoon,day,machine,day
0/20160702/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160702-1339.raw/3/dr5rsnzs2cts-dr5rsnz7zv43-cds-63fa6a79d3217a87-20160702-1339-5.jpg,164.01,13,2016-07-02 13:39:00,afternoon,day,machine,day
0/20161128/bd209a4b83760d6b/cds-bd209a4b83760d6b-20161128-0757.raw/4/dr5rsn94vjnn-dr5rsn94y6c3-cds-bd209a4b83760d6b-20161128-0757-32.jpg,164.01,7,2016-11-28 07:59:00,morning,day,machine,day
0/20161006/ea91d096e3932939/cds-ea91d096e3932939-20161006-1515.raw/4/dr5rsngmd4fr-dr5rsngm6zqe-cds-ea91d096e3932939-20161006-1515-15.jpg,164.02,15,2016-10-06 15:17:00,afternoon,day,machine,day
0/20160826/fdeb4f0c0eb1bc3c/cds-fdeb4f0c0eb1bc3c-20160826-0921.raw/3/dr5rsn3sg50d-dr5rsn3sfs7w-cds-fdeb4f0c0eb1bc3c-20160826-0921-119.jpg,164.02,9,2016-08-26 09:29:00,morning,day,machine,day
0/20161028/bd209a4b83760d6b/cds-bd209a4b83760d6b-20161028-0927.raw/4/dr5rsp7v49rc-dr5rsp7ucbx8-cds-bd209a4b83760d6b-20161028-0927-3.jpg,164.02,9,2016-10-28 09:27:00,morning,day,machine,day
0/20170116/b6d8aab376c7ce54/cds-b6d8aab376c7ce54-20170116-0922.raw/4/dr5rsn6v4bg2-dr5rsn6v5mkt-cds-b6d8aab376c7ce54-20170116-0922-114.jpg,164.02,9,2017-01-16 09:32:00,morning,day,machine,day
0/20160902/774e09b0c084a069/cds-774e09b0c084a069-20160902-1447.raw/4/dr5rsp2cqkw6-dr5rsp2cq4e9-cds-774e09b0c084a069-20160902-1447-124.jpg,164.02,14,2016-09-02 14:53:00,afternoon,day,machine,day
0/20161211/33f01c9134eaa6b5/cds-33f01c9134eaa6b5-20161211-0837.raw/4/dr5rsnze621n-dr5rsnzee1tv-cds-33f01c9134eaa6b5-20161211-0837-39.jpg,164.02,8,2016-12-11 08:39:00,morning,day,machine,day
0/20161008/79ddade2485edbde/cds-79ddade2485edbde-20161008-1442.raw/3/dr5rsp74uuz5-dr5rsp74vvyr-cds-79ddade2485edbde-20161008-1442-98.jpg,164.02,14,2016-10-08 14:50:00,afternoon,day,machine,day
0/20160909/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160909-1028.raw/3/dr5rsnmgg5ng-dr5rsnmgdzs3-cds-63fa6a79d3217a87-20160909-1028-58.jpg,164.02,10,2016-09-09 10:31:00,morning,day,machine,day
0/20161006/ea91d096e3932939/cds-ea91d096e3932939-20161006-1505.raw/4/dr5rsngm930r-dr5rsngm6s4b-cds-ea91d096e3932939-20161006-1505-156.jpg,164.02,15,2016-10-06 15:13:00,afternoon,day,machine,day
0/20161002/5c44399458a254ea/cds-5c44399458a254ea-20161002-1623.raw/4/dr5rsn6v1787-dr5rsn6v64dh-cds-5c44399458a254ea-20161002-1623-22.jpg,164.02,16,2016-10-02 16:26:00,afternoon,day,machine,day
0/20160921/fdeb4f0c0eb1bc3c/cds-fdeb4f0c0eb1bc3c-20160921-1650.raw/3/dr5rsr0640ck-dr5rsr06462n-cds-fdeb4f0c0eb1bc3c-20160921-1650-8.jpg,164.02,16,2016-09-21 16:51:00,afternoon,day,machine,day
0/20170208/af6b56897db9da88/cds-af6b56897db9da88-20170208-1137.raw/3/dr5rsn9pykdf-dr5rsn9py98g-cds-af6b56897db9da88-20170208-1137-47.jpg,164.03,11,2017-02-08 11:45:00,morning,day,machine,day
0/20160701/fef3036e3fbdf4ec/cds-fef3036e3fbdf4ec-20160701-1631.raw/4/dr5rsn766mx1-dr5rsn77h95t-cds-fef3036e3fbdf4ec-20160701-1631-6.jpg,164.03,16,2016-07-01 16:31:00,afternoon,day,machine,day
0/20161014/a32b6ec5cde27e3a/cds-a32b6ec5cde27e3a-20161014-1712.raw/3/dr5rsnq8wg1q-dr5rsnq8wf24-cds-a32b6ec5cde27e3a-20161014-1712-199.jpg,164.03,17,2016-10-14 17:22:00,afternoon,day,machine,day
0/20161005/79ddade2485edbde/cds-79ddade2485edbde-20161005-0749.raw/3/dr5rsnq4s4gw-dr5rsnq4sk3d-cds-79ddade2485edbde-20161005-0749-79.jpg,164.03,7,2016-10-05 07:54:00,morning,day,machine,day
0/20160930/8b82a42e5a149e22/cds-8b82a42e5a149e22-20160930-0842.raw/3/dr5rsnzybz4p-dr5rsnzz3fkw-cds-8b82a42e5a149e22-20160930-0842-160.jpg,164.03,8,2016-09-30 08:51:00,morning,day,machine,day
0/20161215/1ccda49b184cb0ef/cds-1ccda49b184cb0ef-20161215-1015.raw/3/dr5rsp7vf1w3-dr5rsp7szzeg-cds-1ccda49b184cb0ef-20161215-1015-5.jpg,164.03,10,2016-12-15 10:16:00,morning,day,machine,day
0/20170208/af6b56897db9da88/cds-af6b56897db9da88-20170208-1127.raw/3/dr5rsn9pykvm-dr5rsn9py9gx-cds-af6b56897db9da88-20170208-1127-17.jpg,164.03,11,2017-02-08 11:30:00,morning,day,machine,day
0/20170203/bd209a4b83760d6b/cds-bd209a4b83760d6b-20170203-1155.raw/4/dr5rsnxynzy5-dr5rsq8jcufg-cds-bd209a4b83760d6b-20170203-1155-48.jpg,164.03,11,2017-02-03 11:57:00,morning,day,machine,day
